time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,State
2023-09-22,20.1,13.2,3.4,7.6,Uttarakhand
2023-09-23,19.1,12.4,3.9,6.5,Uttarakhand
2023-09-24,19.3,11.7,2.3,7.6,Uttarakhand
2023-09-25,19.7,11.2,1.4,8.0,Uttarakhand
2023-09-26,20.0,10.7,1.8,5.8,Uttarakhand
2023-09-27,20.7,12.4,1.9,6.0,Uttarakhand
2023-09-28,20.6,12.1,1.0,6.9,Uttarakhand
2023-09-29,21.4,13.0,0.1,10.1,Uttarakhand
2023-09-30,20.5,11.8,4.5,10.0,Uttarakhand
2023-10-01,20.1,12.4,0.5,6.5,Uttarakhand
2023-10-02,19.0,11.9,2.5,8.0,Uttarakhand
2023-10-03,20.0,11.4,2.3,8.1,Uttarakhand
2023-10-04,19.4,10.8,2.2,6.2,Uttarakhand
2023-10-05,20.5,10.1,1.0,9.4,Uttarakhand
2023-10-06,20.7,10.0,0.0,8.3,Uttarakhand
2023-10-07,20.0,11.3,0.1,11.2,Uttarakhand
2023-10-08,20.7,11.3,0.0,12.2,Uttarakhand
2023-10-09,20.2,10.5,0.0,12.2,Uttarakhand
2023-10-10,17.9,10.0,1.4,11.6,Uttarakhand
2023-10-11,18.6,10.0,0.0,9.7,Uttarakhand
2023-10-12,19.2,9.6,0.0,9.8,Uttarakhand
2023-10-13,18.6,9.9,0.3,10.6,Uttarakhand
2023-10-14,17.8,8.6,1.3,12.1,Uttarakhand
2023-10-15,16.5,8.1,3.4,12.9,Uttarakhand
2023-10-16,14.5,6.1,5.6,11.6,Uttarakhand
2023-10-17,14.2,6.4,1.1,6.6,Uttarakhand
2023-10-18,15.1,6.0,1.2,7.2,Uttarakhand
2023-10-19,15.4,6.2,0.0,9.9,Uttarakhand
2023-10-20,14.6,6.3,1.9,7.6,Uttarakhand
2023-10-21,15.0,6.5,1.6,7.6,Uttarakhand
2023-10-22,15.3,7.0,2.3,6.5,Uttarakhand
2023-10-23,15.5,6.9,0.1,11.8,Uttarakhand
2023-10-24,15.1,7.1,1.1,11.1,Uttarakhand
2023-10-25,15.0,6.5,1.6,9.4,Uttarakhand
2023-10-26,15.8,6.6,1.1,6.3,Uttarakhand
2023-10-27,16.4,6.9,0.0,9.5,Uttarakhand
2023-10-28,16.3,7.2,0.0,10.5,Uttarakhand
2023-10-29,15.9,7.4,0.1,8.3,Uttarakhand
2023-10-30,17.0,8.5,0.4,7.9,Uttarakhand
2023-10-31,16.6,8.4,1.4,8.7,Uttarakhand
2023-11-01,17.5,8.0,0.1,8.0,Uttarakhand
2023-11-02,16.2,7.6,1.0,7.6,Uttarakhand
2023-11-03,14.9,5.8,2.0,7.3,Uttarakhand
2023-11-04,14.4,5.3,0.6,11.7,Uttarakhand
2023-11-05,15.3,5.7,0.0,10.8,Uttarakhand
2023-11-06,15.1,5.9,1.1,7.8,Uttarakhand
2023-11-07,15.3,5.6,0.5,8.7,Uttarakhand
2023-11-08,15.3,6.3,0.9,12.6,Uttarakhand
2023-11-09,13.6,4.7,1.7,10.9,Uttarakhand
2023-11-10,13.4,4.7,4.9,11.2,Uttarakhand
2023-11-11,11.3,4.1,6.5,8.4,Uttarakhand
2023-11-12,15.7,4.6,0.0,8.7,Uttarakhand
2023-11-13,15.5,6.0,0.0,7.4,Uttarakhand
2023-11-14,15.2,6.4,0.0,8.3,Uttarakhand
2023-11-15,15.8,5.9,0.0,7.6,Uttarakhand
2023-11-16,15.4,6.5,0.0,9.1,Uttarakhand
2023-11-17,15.9,6.5,0.0,7.4,Uttarakhand
2023-11-18,15.5,5.9,0.0,7.2,Uttarakhand
2023-11-19,15.1,5.4,0.0,7.9,Uttarakhand
2023-11-20,15.4,6.2,0.6,7.4,Uttarakhand
2023-11-21,15.5,5.3,0.0,8.1,Uttarakhand
2023-11-22,16.3,5.3,0.0,7.8,Uttarakhand
2023-11-23,14.4,5.0,0.0,7.6,Uttarakhand
2023-11-24,14.2,5.1,0.0,12.1,Uttarakhand
2023-11-25,14.7,5.4,0.0,9.0,Uttarakhand
2023-11-26,14.8,5.8,0.0,7.6,Uttarakhand
2023-11-27,11.6,7.7,0.8,13.7,Uttarakhand
2023-11-28,11.2,5.5,3.2,12.6,Uttarakhand
2023-11-29,12.1,4.9,0.3,15.6,Uttarakhand
2023-11-30,10.0,3.8,0.9,16.5,Uttarakhand
2023-12-01,11.5,3.8,2.3,13.2,Uttarakhand
2023-12-02,11.6,4.1,0.0,14.1,Uttarakhand
2023-12-03,12.4,3.5,0.0,8.9,Uttarakhand
2023-12-04,11.0,1.8,0.7,12.6,Uttarakhand
2023-12-05,10.5,1.6,0.0,16.8,Uttarakhand
2023-12-06,11.7,3.5,0.0,14.8,Uttarakhand
2023-12-07,12.6,3.0,0.0,6.6,Uttarakhand
2023-12-08,11.9,1.9,0.0,8.3,Uttarakhand
2023-12-09,11.4,2.1,0.0,9.0,Uttarakhand
2023-12-10,12.7,1.9,0.0,6.7,Uttarakhand
2023-12-11,11.0,1.2,0.0,8.2,Uttarakhand
2023-12-12,8.1,-0.1,2.1,8.7,Uttarakhand
2023-12-13,8.9,-1.7,0.0,8.7,Uttarakhand
2023-12-14,13.4,1.4,0.0,8.0,Uttarakhand
2023-12-15,13.3,4.6,0.0,6.2,Uttarakhand
2023-12-16,12.6,5.0,0.0,4.5,Uttarakhand
2023-12-17,9.8,-0.3,0.0,8.0,Uttarakhand
2023-12-18,10.9,1.1,0.0,6.8,Uttarakhand
2023-12-19,13.5,2.1,0.0,7.1,Uttarakhand
2023-12-20,15.9,4.7,0.0,7.2,Uttarakhand
2023-12-21,16.0,5.8,0.0,5.1,Uttarakhand
2023-12-22,15.0,4.2,0.0,7.2,Uttarakhand
2023-12-23,12.8,4.2,0.0,8.0,Uttarakhand
2023-12-24,13.4,4.0,0.0,7.6,Uttarakhand
2023-12-25,13.8,3.9,0.0,7.0,Uttarakhand
2023-12-26,14.2,5.5,0.0,6.4,Uttarakhand
2023-12-27,13.6,2.6,0.0,7.2,Uttarakhand
2023-12-28,13.3,2.6,0.0,7.4,Uttarakhand
2023-12-29,12.1,2.9,0.0,6.6,Uttarakhand
2023-12-30,12.4,3.3,0.0,7.3,Uttarakhand
2023-12-31,12.2,2.6,0.0,9.2,Uttarakhand
2024-01-01,11.9,2.4,0.3,7.5,Uttarakhand
2024-01-02,11.7,1.9,0.0,7.2,Uttarakhand
2024-01-03,10.7,0.7,0.0,8.3,Uttarakhand
2024-01-04,10.9,1.1,0.0,6.2,Uttarakhand
2024-01-05,11.5,1.3,0.0,9.7,Uttarakhand
2024-01-06,10.9,1.3,0.0,8.2,Uttarakhand
2024-01-07,10.7,1.0,0.0,6.0,Uttarakhand
2024-01-08,10.9,0.8,0.0,7.7,Uttarakhand
2024-01-09,11.1,0.0,0.0,10.1,Uttarakhand
2024-01-10,12.1,1.1,0.0,8.0,Uttarakhand
2024-01-11,13.6,1.4,0.0,6.3,Uttarakhand
2024-01-12,16.6,6.7,0.0,7.6,Uttarakhand
2024-01-13,16.4,4.8,0.0,8.3,Uttarakhand
2024-01-14,14.2,1.9,0.0,7.8,Uttarakhand
2024-01-15,11.7,0.9,0.0,7.9,Uttarakhand
2024-01-16,10.2,0.4,0.0,8.9,Uttarakhand
2024-01-17,8.9,-0.9,0.3,8.4,Uttarakhand
2024-01-18,8.9,-1.1,0.0,11.2,Uttarakhand
2024-01-19,9.8,-0.9,0.0,6.9,Uttarakhand
2024-01-20,9.0,-2.4,0.0,9.5,Uttarakhand
2024-01-21,9.5,-1.5,0.0,9.0,Uttarakhand
2024-01-22,10.9,-0.2,0.0,8.3,Uttarakhand
2024-01-23,8.8,-1.1,0.0,9.5,Uttarakhand
2024-01-24,8.4,-1.1,0.0,9.7,Uttarakhand
2024-01-25,8.6,-0.9,0.0,11.1,Uttarakhand
2024-01-26,8.8,-0.8,0.0,16.2,Uttarakhand
2024-01-27,10.6,-0.4,0.0,13.4,Uttarakhand
2024-01-28,11.9,1.5,0.0,8.8,Uttarakhand
2024-01-29,10.6,0.4,0.0,11.3,Uttarakhand
2024-01-30,10.4,0.3,0.0,9.9,Uttarakhand
2024-01-31,9.2,-1.2,2.1,11.2,Uttarakhand
2024-02-01,4.4,-0.5,7.9,9.0,Uttarakhand
2024-02-02,6.8,-3.4,0.0,11.4,Uttarakhand
2024-02-03,9.9,0.3,0.0,13.6,Uttarakhand
2024-02-04,7.4,0.2,15.8,11.9,Uttarakhand
2024-02-05,5.2,-0.1,1.1,7.6,Uttarakhand
2024-02-06,4.9,-8.1,0.0,6.2,Uttarakhand
2024-02-07,5.8,-5.7,0.0,9.4,Uttarakhand
2024-02-08,9.2,-5.2,0.0,8.5,Uttarakhand
2024-02-09,11.8,0.8,0.1,6.9,Uttarakhand
2024-02-10,11.4,1.9,1.7,6.5,Uttarakhand
2024-02-11,12.0,1.8,0.0,9.0,Uttarakhand
2024-02-12,12.1,2.2,0.0,9.4,Uttarakhand
2024-02-13,11.3,2.3,0.0,9.7,Uttarakhand
2024-02-14,12.0,2.7,0.1,6.2,Uttarakhand
2024-02-15,13.2,2.4,0.0,8.3,Uttarakhand
2024-02-16,13.6,2.7,0.8,9.2,Uttarakhand
2024-02-17,14.2,2.8,0.0,8.3,Uttarakhand
2024-02-18,13.5,5.6,0.0,7.8,Uttarakhand
2024-02-19,11.0,2.5,11.4,13.8,Uttarakhand
2024-02-20,9.8,0.3,11.8,10.2,Uttarakhand
2024-02-21,8.2,-0.8,1.1,12.9,Uttarakhand
2024-02-22,5.1,-3.6,4.3,6.6,Uttarakhand
2024-02-23,5.3,-5.0,0.0,6.9,Uttarakhand
2024-02-24,4.5,-5.8,2.1,8.1,Uttarakhand
2024-02-25,4.8,-5.9,0.0,7.4,Uttarakhand
2024-02-26,7.4,-0.4,0.0,8.0,Uttarakhand
2024-02-27,8.5,-1.6,5.2,8.3,Uttarakhand
2024-02-28,11.8,-1.0,0.0,10.5,Uttarakhand
2024-02-29,13.8,2.9,0.0,9.0,Uttarakhand
2024-03-01,14.2,3.5,10.3,15.9,Uttarakhand
2024-03-02,7.5,2.7,32.5,9.8,Uttarakhand
2024-03-03,7.4,1.3,26.6,9.7,Uttarakhand
2024-03-04,6.9,0.5,4.0,8.2,Uttarakhand
2024-03-05,11.6,2.2,0.0,8.3,Uttarakhand
2024-03-06,11.6,2.4,0.3,11.3,Uttarakhand
2024-03-07,10.2,1.6,1.6,12.0,Uttarakhand
2024-03-08,12.1,1.1,0.9,7.1,Uttarakhand
2024-03-09,14.5,2.3,0.0,8.4,Uttarakhand
2024-03-10,16.6,4.5,0.0,9.7,Uttarakhand
2024-03-11,13.6,4.6,3.9,9.8,Uttarakhand
2024-03-12,11.9,4.2,1.8,12.4,Uttarakhand
2024-03-13,14.0,2.8,2.3,13.1,Uttarakhand
2024-03-14,12.1,1.5,2.9,7.0,Uttarakhand
2024-03-15,15.2,3.4,0.7,9.9,Uttarakhand
2024-03-16,14.3,5.0,2.5,9.7,Uttarakhand
2024-03-17,15.5,4.0,1.5,8.2,Uttarakhand
2024-03-18,15.3,5.6,0.9,9.5,Uttarakhand
2024-03-19,14.1,5.2,3.8,14.6,Uttarakhand
2024-03-20,15.9,5.0,0.0,10.8,Uttarakhand
2024-03-21,10.5,4.2,7.5,8.0,Uttarakhand
2024-03-22,13.6,3.6,2.5,21.8,Uttarakhand
2024-03-23,15.5,5.8,0.0,14.9,Uttarakhand
2024-03-24,17.5,5.8,2.0,15.8,Uttarakhand
2024-03-25,17.0,7.2,0.1,11.3,Uttarakhand
2024-03-26,18.5,6.8,0.0,8.3,Uttarakhand
2024-03-27,18.2,10.5,0.0,15.0,Uttarakhand
2024-03-28,20.4,10.8,0.0,18.7,Uttarakhand
2024-03-29,19.4,10.7,0.2,14.6,Uttarakhand
2024-03-30,16.6,8.1,6.0,11.8,Uttarakhand
2024-03-31,16.6,5.6,1.0,8.9,Uttarakhand
2024-04-01,17.5,6.9,0.0,8.3,Uttarakhand
2024-04-02,18.8,7.6,0.5,11.0,Uttarakhand
2024-04-03,18.0,7.2,0.0,14.6,Uttarakhand
2024-04-04,18.0,9.3,2.0,10.2,Uttarakhand
2024-04-05,17.3,8.4,0.0,16.2,Uttarakhand
2024-04-06,18.2,7.7,0.6,9.7,Uttarakhand
2024-04-07,18.2,7.2,2.1,10.8,Uttarakhand
2024-04-08,18.3,7.0,0.5,10.5,Uttarakhand
2024-04-09,18.0,8.0,3.3,9.7,Uttarakhand
2024-04-10,19.2,7.3,2.6,12.1,Uttarakhand
2024-04-11,18.2,8.3,4.0,14.1,Uttarakhand
2024-04-12,18.9,7.8,1.1,12.6,Uttarakhand
2024-04-13,19.7,9.3,0.9,10.0,Uttarakhand
2024-04-14,17.5,9.6,0.1,7.2,Uttarakhand
2024-04-15,19.7,9.3,7.1,9.7,Uttarakhand
2024-04-16,19.0,8.9,1.0,13.5,Uttarakhand
2024-04-17,21.3,7.8,0.0,14.8,Uttarakhand
2024-04-18,19.9,9.5,0.8,17.6,Uttarakhand
2024-04-19,20.8,11.7,2.0,17.0,Uttarakhand
2024-04-20,19.1,9.9,3.9,12.4,Uttarakhand
2024-04-21,20.5,9.1,2.4,10.8,Uttarakhand
2024-04-22,18.9,8.7,1.5,13.2,Uttarakhand
2024-04-23,18.2,8.2,1.0,10.4,Uttarakhand
2024-04-24,19.5,7.9,5.1,12.3,Uttarakhand
2024-04-25,20.4,8.5,0.0,11.3,Uttarakhand
2024-04-26,22.0,10.3,0.0,16.0,Uttarakhand
2024-04-27,17.9,9.3,3.7,11.5,Uttarakhand
2024-04-28,19.3,9.3,1.6,10.7,Uttarakhand
2024-04-29,20.5,9.2,5.7,12.5,Uttarakhand
2024-04-30,21.1,8.0,0.1,14.4,Uttarakhand
2024-05-01,16.3,6.6,5.0,13.6,Uttarakhand
2024-05-02,19.8,6.0,0.0,12.0,Uttarakhand
2024-05-03,23.3,9.4,0.0,11.9,Uttarakhand
2024-05-04,22.3,12.8,1.7,19.5,Uttarakhand
2024-05-05,22.8,12.3,0.0,14.7,Uttarakhand
2024-05-06,22.0,12.1,3.4,12.1,Uttarakhand
2024-05-07,21.2,12.2,1.2,15.1,Uttarakhand
2024-05-08,18.6,10.9,4.6,13.1,Uttarakhand
2024-05-09,19.9,10.9,2.0,11.1,Uttarakhand
2024-05-10,20.1,10.8,2.1,13.3,Uttarakhand
2024-05-11,20.6,10.7,1.0,16.9,Uttarakhand
2024-05-12,18.9,10.6,9.5,14.5,Uttarakhand
2024-05-13,21.1,11.5,0.0,16.4,Uttarakhand
2024-05-14,22.3,12.2,0.0,14.8,Uttarakhand
2024-05-15,23.2,12.0,8.1,8.7,Uttarakhand
2024-05-16,23.4,13.3,0.0,12.1,Uttarakhand
2024-05-17,24.5,14.8,0.4,14.7,Uttarakhand
2024-05-18,25.7,14.6,0.0,14.3,Uttarakhand
2024-05-19,25.5,15.6,0.0,19.1,Uttarakhand
2024-05-20,23.7,14.8,0.3,17.1,Uttarakhand
2024-05-21,24.0,13.8,0.0,18.9,Uttarakhand
2024-05-22,20.3,12.3,10.1,12.6,Uttarakhand
2024-05-23,21.3,13.1,13.8,13.1,Uttarakhand
2024-05-24,21.7,12.1,2.9,7.2,Uttarakhand
2024-05-25,22.4,15.4,5.4,11.2,Uttarakhand
2024-05-26,24.4,16.1,0.7,14.5,Uttarakhand
2024-05-27,25.1,17.1,0.6,14.5,Uttarakhand
2024-05-28,25.8,15.2,0.0,16.6,Uttarakhand
2024-05-29,26.7,15.5,0.0,18.0,Uttarakhand
2024-05-30,25.1,16.6,0.5,16.2,Uttarakhand
2024-05-31,26.5,15.3,0.0,19.4,Uttarakhand
2024-06-01,26.3,15.4,0.0,18.6,Uttarakhand
2024-06-02,23.3,14.6,3.2,16.6,Uttarakhand
2024-06-03,24.6,13.9,0.8,17.3,Uttarakhand
2024-06-04,23.4,14.8,0.7,16.9,Uttarakhand
2024-06-05,23.8,14.7,1.7,17.3,Uttarakhand
2024-06-06,23.4,14.5,0.0,16.2,Uttarakhand
2024-06-07,25.1,13.6,0.0,18.6,Uttarakhand
2024-06-08,26.2,14.2,0.0,16.6,Uttarakhand
2024-06-09,25.7,13.9,0.5,12.5,Uttarakhand
2024-06-10,26.7,15.4,0.8,13.0,Uttarakhand
2024-06-11,26.5,15.0,0.0,15.8,Uttarakhand
2024-06-12,27.4,14.7,0.0,16.3,Uttarakhand
2024-06-13,27.9,16.4,0.0,16.8,Uttarakhand
2024-06-14,28.0,16.2,0.0,16.3,Uttarakhand
2024-06-15,28.0,16.2,0.2,17.7,Uttarakhand
2024-06-16,28.4,16.5,0.0,17.0,Uttarakhand
2024-06-17,28.1,16.7,0.0,18.4,Uttarakhand
2024-06-18,27.0,17.7,0.8,18.4,Uttarakhand
2024-06-19,27.2,17.1,1.2,19.9,Uttarakhand
2024-06-20,23.7,15.3,6.4,11.2,Uttarakhand
2024-06-21,25.0,13.6,1.3,10.8,Uttarakhand
2024-06-22,22.3,14.0,8.2,7.7,Uttarakhand
2024-06-23,22.4,14.6,14.2,7.6,Uttarakhand
2024-06-24,22.1,14.7,11.1,7.0,Uttarakhand
2024-06-25,23.0,15.5,11.9,9.2,Uttarakhand
2024-06-26,23.6,14.9,5.6,7.0,Uttarakhand
2024-06-27,19.7,16.2,38.5,8.7,Uttarakhand
2024-06-28,22.8,15.3,2.5,7.3,Uttarakhand
2024-06-29,21.6,15.4,14.6,10.5,Uttarakhand
2024-06-30,22.2,15.9,9.2,8.9,Uttarakhand
2024-07-01,22.1,16.6,5.1,8.0,Uttarakhand
2024-07-02,22.2,14.9,24.8,6.9,Uttarakhand
2024-07-03,18.7,16.3,40.4,5.2,Uttarakhand
2024-07-04,21.6,16.0,13.2,7.7,Uttarakhand
2024-07-05,20.3,16.3,18.4,6.5,Uttarakhand
2024-07-06,17.7,15.8,42.6,6.0,Uttarakhand
2024-07-07,21.3,15.5,15.5,7.8,Uttarakhand
2024-07-08,20.1,14.8,19.2,9.4,Uttarakhand
2024-07-09,22.3,14.6,3.7,9.8,Uttarakhand
2024-07-10,22.7,14.2,4.9,9.4,Uttarakhand
2024-07-11,22.4,15.9,23.4,8.4,Uttarakhand
2024-07-12,22.7,14.9,3.2,9.4,Uttarakhand
2024-07-13,22.4,14.0,1.6,7.9,Uttarakhand
2024-07-14,21.8,14.0,10.8,7.1,Uttarakhand
2024-07-15,22.5,14.9,7.5,7.8,Uttarakhand
2024-07-16,22.9,15.8,12.8,7.7,Uttarakhand
2024-07-17,22.3,16.5,6.5,8.0,Uttarakhand
2024-07-18,21.8,16.0,7.0,7.3,Uttarakhand
2024-07-19,22.1,16.4,7.3,7.4,Uttarakhand
2024-07-20,22.9,16.5,24.4,7.5,Uttarakhand
2024-07-21,21.7,16.2,11.1,6.8,Uttarakhand
2024-07-22,21.4,16.4,11.6,9.1,Uttarakhand
2024-07-23,23.0,16.7,20.1,8.3,Uttarakhand
2024-07-24,22.2,16.1,12.1,7.3,Uttarakhand
2024-07-25,19.6,15.8,17.8,6.6,Uttarakhand
2024-07-26,21.8,16.3,12.2,9.7,Uttarakhand
2024-07-27,21.9,16.5,11.6,12.2,Uttarakhand
2024-07-28,23.4,17.2,19.9,5.3,Uttarakhand
2024-07-29,24.1,16.8,11.3,7.6,Uttarakhand
2024-07-30,23.0,17.4,17.3,11.6,Uttarakhand
2024-07-31,23.3,16.6,19.7,8.2,Uttarakhand
2024-08-01,23.2,16.0,31.3,10.6,Uttarakhand
2024-08-02,22.3,14.3,7.5,7.8,Uttarakhand
2024-08-03,18.3,15.6,17.9,6.0,Uttarakhand
2024-08-04,20.9,14.9,10.5,5.8,Uttarakhand
2024-08-05,22.8,15.9,5.6,10.1,Uttarakhand
2024-08-06,20.9,15.9,18.8,8.6,Uttarakhand
2024-08-07,17.9,15.1,37.0,7.1,Uttarakhand
2024-08-08,21.4,14.7,11.4,7.9,Uttarakhand
2024-08-09,20.7,14.2,13.9,7.1,Uttarakhand
2024-08-10,20.9,14.3,17.6,7.5,Uttarakhand
2024-08-11,21.5,14.3,6.4,8.0,Uttarakhand
2024-08-12,21.6,14.2,3.7,8.7,Uttarakhand
2024-08-13,21.3,14.5,2.3,8.3,Uttarakhand
2024-08-14,21.2,15.6,11.9,6.3,Uttarakhand
2024-08-15,23.2,16.0,12.6,6.6,Uttarakhand
2024-08-16,23.3,15.0,4.7,7.1,Uttarakhand
2024-08-17,23.2,14.7,9.3,9.2,Uttarakhand
2024-08-18,22.5,14.6,10.4,11.5,Uttarakhand
2024-08-19,20.6,15.9,5.9,8.7,Uttarakhand
2024-08-20,17.9,15.7,11.3,5.9,Uttarakhand
2024-08-21,21.0,14.4,7.2,9.8,Uttarakhand
2024-08-22,20.8,15.4,7.9,8.5,Uttarakhand
2024-08-23,20.3,14.8,7.2,5.9,Uttarakhand
2024-08-24,21.2,14.5,9.3,6.2,Uttarakhand
2024-08-25,23.3,14.7,5.0,7.7,Uttarakhand
2024-08-26,22.4,14.8,5.1,8.4,Uttarakhand
2024-08-27,21.7,13.6,10.6,8.8,Uttarakhand
2024-08-28,22.3,14.6,5.2,7.6,Uttarakhand
2024-08-29,21.8,14.5,1.5,8.4,Uttarakhand
2024-08-30,22.4,13.8,3.7,8.3,Uttarakhand
2024-08-31,24.1,15.2,1.2,7.9,Uttarakhand
2024-09-01,22.2,14.9,15.9,9.7,Uttarakhand
2024-09-02,20.3,14.0,8.2,6.3,Uttarakhand
2024-09-03,21.2,14.8,3.6,7.3,Uttarakhand
2024-09-04,19.8,13.4,3.5,7.7,Uttarakhand
2024-09-05,19.6,13.2,4.2,7.1,Uttarakhand
2024-09-06,20.6,14.0,3.0,7.2,Uttarakhand
2024-09-07,19.7,13.9,6.4,5.3,Uttarakhand
2024-09-08,21.6,14.6,4.8,7.6,Uttarakhand
2024-09-09,22.1,14.2,4.9,6.3,Uttarakhand
2024-09-10,20.0,14.0,1.6,6.5,Uttarakhand
2024-09-11,21.6,15.9,6.8,5.4,Uttarakhand
2024-09-12,17.1,14.4,88.1,11.9,Uttarakhand
2024-09-13,16.6,13.2,59.5,16.6,Uttarakhand
2024-09-14,20.6,13.5,1.6,9.8,Uttarakhand
2024-09-15,21.0,13.2,1.3,8.5,Uttarakhand
2024-09-16,21.6,12.9,3.4,6.9,Uttarakhand
2024-09-17,21.8,13.7,2.6,8.0,Uttarakhand
2024-09-18,17.5,13.4,9.8,9.6,Uttarakhand
2024-09-19,23.1,14.2,0.0,13.5,Uttarakhand
2024-09-20,23.5,14.0,1.7,7.7,Uttarakhand
2024-09-21,22.1,14.2,3.3,7.7,Uttarakhand
2024-09-22,21.6,14.3,4.2,7.2,Uttarakhand
2024-09-23,24.6,15.0,0.0,8.7,Uttarakhand
2024-09-24,23.3,15.2,2.2,7.3,Uttarakhand
2024-09-25,20.1,14.6,8.9,7.3,Uttarakhand
2024-09-26,19.6,13.9,53.1,6.2,Uttarakhand
2024-09-27,20.5,12.7,11.9,8.0,Uttarakhand
2024-09-28,20.7,12.2,2.1,6.4,Uttarakhand
2024-09-29,20.6,11.8,1.6,6.7,Uttarakhand
2024-09-30,21.9,12.1,0.9,8.6,Uttarakhand
2024-10-01,22.2,11.7,0.1,8.8,Uttarakhand
2024-10-02,21.8,12.5,0.0,9.9,Uttarakhand
2024-10-03,19.8,12.5,1.8,6.1,Uttarakhand
2024-10-04,20.0,11.5,3.1,8.1,Uttarakhand
2024-10-05,19.8,11.2,1.2,6.8,Uttarakhand
2024-10-06,20.3,11.8,1.8,7.7,Uttarakhand
2024-10-07,19.7,11.4,1.2,5.9,Uttarakhand
2024-10-08,18.8,10.4,2.2,6.5,Uttarakhand
2024-10-09,18.9,10.1,1.8,7.0,Uttarakhand
2024-10-10,19.1,9.7,1.9,9.7,Uttarakhand
2024-10-11,19.6,9.3,0.0,9.0,Uttarakhand
2024-10-12,19.4,10.3,0.1,8.3,Uttarakhand
2024-10-13,19.3,10.5,0.3,7.4,Uttarakhand
2024-10-14,18.6,10.1,1.2,7.1,Uttarakhand
2024-10-15,18.9,9.1,0.0,10.1,Uttarakhand
2024-10-16,18.4,8.7,0.7,9.0,Uttarakhand
2024-10-17,17.6,8.7,0.7,10.8,Uttarakhand
2024-10-18,16.6,8.7,0.7,11.4,Uttarakhand
2024-10-19,17.8,9.7,0.1,13.1,Uttarakhand
2024-10-20,17.2,9.1,0.4,9.8,Uttarakhand
2024-10-21,16.8,8.8,1.0,10.2,Uttarakhand
2024-10-22,16.9,8.7,1.7,5.1,Uttarakhand
2024-10-23,18.5,9.9,0.0,11.0,Uttarakhand
2024-10-24,19.0,9.6,0.5,11.2,Uttarakhand
2024-10-25,19.2,9.2,0.0,10.8,Uttarakhand
2024-10-26,20.0,9.2,0.0,7.5,Uttarakhand
2024-10-27,19.5,9.6,0.4,7.6,Uttarakhand
2024-10-28,18.1,9.7,2.4,8.3,Uttarakhand
2024-10-29,19.0,9.4,0.0,11.2,Uttarakhand
2024-10-30,19.8,10.2,0.0,11.2,Uttarakhand
2024-10-31,19.1,9.6,0.0,11.8,Uttarakhand
2024-11-01,19.2,9.3,0.0,7.2,Uttarakhand
2024-11-02,19.2,9.0,0.2,7.0,Uttarakhand
2024-11-03,17.6,9.0,1.8,6.2,Uttarakhand
2024-11-04,17.2,7.9,1.1,10.6,Uttarakhand
2024-11-05,15.3,7.1,4.9,4.5,Uttarakhand
2024-11-06,15.7,7.4,2.1,7.5,Uttarakhand
2024-11-07,18.3,7.5,0.0,6.2,Uttarakhand
2024-11-08,17.1,7.4,0.3,9.6,Uttarakhand
2024-11-09,15.9,6.8,0.4,8.2,Uttarakhand
2024-11-10,17.6,7.3,0.1,9.0,Uttarakhand
2024-11-11,16.4,6.4,0.7,10.3,Uttarakhand
2024-11-12,15.9,6.2,0.0,12.8,Uttarakhand
2024-11-13,17.4,6.5,0.0,9.6,Uttarakhand
2024-11-14,17.9,7.2,0.0,7.3,Uttarakhand
2024-11-15,17.9,7.0,0.0,8.3,Uttarakhand
2024-11-16,15.6,4.8,0.0,10.2,Uttarakhand
2024-11-17,14.8,5.0,0.0,8.3,Uttarakhand
2024-11-18,16.1,6.3,0.0,7.3,Uttarakhand
2024-11-19,14.6,4.1,0.0,8.7,Uttarakhand
2024-11-20,14.4,4.2,0.0,9.1,Uttarakhand
2024-11-21,14.1,4.6,0.0,9.5,Uttarakhand
2024-11-22,13.5,3.6,0.0,11.0,Uttarakhand
2024-11-23,13.1,3.5,0.7,9.9,Uttarakhand
2024-11-24,12.9,4.0,0.0,13.0,Uttarakhand
2024-11-25,12.8,3.2,0.0,10.1,Uttarakhand
2024-11-26,13.0,3.5,0.0,7.7,Uttarakhand
2024-11-27,13.2,3.6,0.0,8.8,Uttarakhand
2024-11-28,13.1,3.5,0.0,7.6,Uttarakhand
2024-11-29,13.7,4.3,0.0,7.7,Uttarakhand
2024-11-30,14.5,5.2,0.0,7.9,Uttarakhand
2024-12-01,14.9,4.9,0.3,8.5,Uttarakhand
2024-12-02,14.5,4.4,0.0,8.1,Uttarakhand
2024-12-03,15.0,4.3,0.0,11.5,Uttarakhand
2024-12-04,15.1,3.3,0.0,11.1,Uttarakhand
2024-12-05,15.4,4.5,0.0,8.1,Uttarakhand
2023-01-02,25.0,15.7,0.1,8.1,West Bengal
2023-01-03,24.8,14.2,0.0,10.9,West Bengal
2023-01-04,23.8,12.7,0.0,10.1,West Bengal
2023-01-05,23.0,12.1,0.0,13.8,West Bengal
2023-01-06,23.1,9.9,0.0,13.8,West Bengal
2023-01-07,22.4,10.4,0.0,11.9,West Bengal
2023-01-08,23.1,10.4,0.0,11.7,West Bengal
2023-01-09,24.3,10.9,0.0,9.7,West Bengal
